chr	windowStart	windowEnd	D	f_d	f_dM	d_f
CM014754.1	49510882	49522960	-0.089547	-0.170655	-0.045454	-0.025414
CM014754.1	49516747	49529157	-0.169057	-0.205469	-0.072201	-0.043471
CM014754.1	49523080	49532848	-0.167900	-0.168568	-0.079753	-0.045194
CM014754.1	49529164	49538611	-0.176207	-0.324344	-0.107243	-0.052951
CM014754.1	49532862	49545477	-0.007810	-0.013228	-0.005287	-0.010035
CM014754.1	49538743	49553460	0.110370	0.117075	0.060482	0.025106
CM014754.1	49545547	49560709	-0.069256	-0.085378	-0.035165	-0.019422
CM014754.1	49553476	49570651	-0.061080	-0.085669	-0.031863	-0.021561
CM014754.1	49560732	49575867	0.035652	0.030500	0.015128	0.009685
CM014754.1	49570661	49583469	0.023823	0.026721	0.011474	0.005916
CM014754.1	49575904	49613289	-0.146899	-0.352552	-0.076876	-0.045680
CM014754.1	49583512	49629053	-0.197663	-0.446133	-0.115923	-0.070070
CM014754.1	49613294	49641019	-0.047757	-0.061954	-0.027137	-0.021651
CM014754.1	49629084	49646149	0.081869	0.109546	0.038397	0.012073
CM014754.1	49641445	49654334	0.139468	0.195917	0.053925	0.022173
CM014754.1	49646170	49672606	0.105491	0.081208	0.040556	0.031419
CM014754.1	49654349	49679727	-0.012619	-0.010069	-0.005976	0.004271
CM014754.1	49672627	49748603	-0.048280	-0.065402	-0.022977	-0.014925
CM014754.1	49679939	49755311	0.048546	0.063266	0.022619	0.013085
CM014754.1	49748801	49762371	0.035314	0.054479	0.013934	0.014161
CM014754.1	49755456	49768527	-0.066135	-0.099067	-0.020654	-0.016560
CM014754.1	49762416	49773849	0.012033	0.021868	0.004073	-0.006786
CM014754.1	49768598	49779227	0.061033	0.133604	0.020878	0.009652
CM014754.1	49773897	49784367	0.097061	0.154454	0.038163	0.016972
CM014754.1	49779355	49791385	-0.001093	-0.002960	-0.000536	-0.002953
CM014754.1	49784387	49795874	-0.058621	-0.113553	-0.033258	-0.017200
CM014754.1	49791413	49801213	-0.124342	-0.178710	-0.076672	-0.044232
CM014754.1	49795900	49809300	-0.136815	-0.246907	-0.089353	-0.049212
CM014754.1	49801236	49813942	-0.004345	-0.005731	-0.002467	-0.001318
CM014754.1	49809314	49819591	0.110951	0.095730	0.045418	0.020567
CM014754.1	49814085	49823081	0.073506	0.091294	0.034011	0.018418
CM014754.1	49819625	49832510	-0.096894	-0.133029	-0.034701	-0.030429
CM014754.1	49823320	49839651	0.035489	0.030424	0.013073	0.000709
CM014754.1	49832803	49843762	0.044971	0.043524	0.023071	0.016930
CM014754.1	49839805	49849060	-0.057726	-0.073293	-0.024533	-0.013658
CM014754.1	49843769	49855589	0.104253	0.147585	0.038261	0.021442
CM014754.1	49849587	49860494	0.069917	0.176299	0.028006	0.020068
CM014754.1	49855619	49868448	-0.020372	-0.045408	-0.009446	0.001146
CM014754.1	49860826	49879917	-0.058263	-0.115599	-0.027841	-0.007503
CM014754.1	49868468	49884670	-0.032824	-0.089112	-0.016416	-0.002202
CM014754.1	49879952	49894611	-0.007674	-0.009928	-0.003235	-0.002252
CM014754.1	49885141	49903930	-0.040916	-0.033968	-0.012176	-0.012376
CM014754.1	49894644	49909593	-0.031277	-0.026866	-0.009398	-0.008636
CM014754.1	49904430	49913909	0.029723	0.043090	0.012252	0.012434
CM014754.1	49909711	49922587	0.129415	0.183593	0.056604	0.037904
CM014754.1	49913951	49929121	0.059690	0.057597	0.018798	0.016112
CM014754.1	49922653	49939781	-0.043964	-0.051005	-0.012366	-0.008589
CM014754.1	49929132	49950438	-0.087643	-0.207090	-0.028100	-0.006997
CM014754.1	49939938	49958498	-0.177232	-0.360350	-0.062247	-0.023312
CM014754.1	49950771	49966993	0.035443	0.042555	0.013612	0.010021
CM014754.1	49958619	49972366	0.120592	0.180342	0.058498	0.026674
CM014754.1	49967005	49978492	0.050202	0.039707	0.017371	0.005502
CM014754.1	49972420	49987173	0.147245	0.087516	0.046722	0.037616
CM014754.1	49978571	49993920	0.038396	0.212844	0.010618	0.011430
CM014754.1	49987302	50001963	-0.082159	0.519872	-0.024780	-0.015368
CM014754.1	49993966	50005454	-0.067751	-0.110116	-0.043326	-0.023023
CM014754.1	50002033	50009965	-0.096258	-0.194847	-0.075331	-0.027955
CM014754.1	50005480	50017367	0.008072	0.010557	0.004718	0.008819
CM014754.1	50009984	50022122	0.096737	0.082342	0.031029	0.029051
CM014754.1	50017378	50036212	-0.367393	-0.645370	-0.137173	-0.093095
CM014754.1	50022370	50043426	-0.363768	-0.922407	-0.192222	-0.100091
CM014754.1	50036270	50050444	0.031760	0.040901	0.020630	0.006539
CM014754.1	50043529	50059546	-0.001539	-0.001132	-0.000657	0.004041
CM014754.1	50050642	50066860	-0.051828	-0.044724	-0.025835	-0.008637
CM014754.1	50059672	50072704	-0.068763	-0.130943	-0.046715	-0.018342
CM014754.1	50067184	50081725	0.020599	0.020430	0.009344	0.004046
CM014754.1	50072750	50088712	0.069396	0.056275	0.033745	0.018769
CM014754.1	50082203	50100577	-0.035963	-0.086965	-0.020571	-0.012212
CM014754.1	50088814	50106033	-0.002368	-0.010028	-0.001076	0.001353
CM014754.1	50100876	50112208	-0.013890	-0.051237	-0.005905	-0.001807
CM014754.1	50106138	50118050	-0.042701	-0.061932	-0.016321	-0.018738
CM014754.1	50112480	50123586	0.028143	0.025819	0.011494	0.004826
CM014754.1	50118070	50131795	0.052411	0.045501	0.022454	0.015814
CM014754.1	50123698	50138113	0.076938	0.075279	0.025241	0.016095
CM014754.1	50131950	50146457	0.036868	0.066539	0.011592	0.010022
CM014754.1	50138129	50163386	0.022213	0.024926	0.008232	0.007641
CM014754.1	50146531	50171017	0.021224	0.013323	0.007895	-0.010721
CM014754.1	50165220	50174948	-0.229081	-0.250246	-0.102843	-0.106969
CM014754.1	50171079	50180651	-0.265479	-1.413086	-0.176009	-0.094233
CM014754.1	50175045	50185632	-0.064987	-0.276868	-0.040226	-0.012703
CM014754.1	50180701	50191140	-0.071475	-0.558449	-0.041519	-0.013936
CM014754.1	50185674	50199694	-0.135076	-0.256284	-0.053281	-0.028752
CM014754.1	50191158	50207187	-0.175375	-0.207296	-0.062488	-0.054445
CM014754.1	50199730	50213491	-0.084472	-0.174362	-0.054306	-0.043091
CM014754.1	50207456	50216619	-0.019288	-0.045577	-0.013901	-0.010853
CM014754.1	50213550	50223713	-0.053964	-0.123475	-0.034865	-0.027696
CM014754.1	50216661	50232270	-0.100577	-0.163707	-0.054848	-0.042933
CM014754.1	50223729	50239033	-0.151809	-0.288169	-0.062796	-0.036946
CM014754.1	50232603	50243206	-0.046518	-0.128720	-0.019185	-0.007470
CM014754.1	50239055	50247936	0.050242	0.093842	0.031954	0.010957
CM014754.1	50243277	50251421	0.135648	0.271585	0.098888	0.038431
CM014754.1	50247941	50257326	0.081220	0.187413	0.041449	0.026323
CM014754.1	50251455	50261853	0.007950	0.013120	0.004098	0.001007
CM014754.1	50257435	50268351	0.015094	0.030635	0.009086	0.005984
CM014754.1	50261884	50273081	-0.048539	-0.105881	-0.023521	-0.007188
CM014754.1	50268371	50281148	0.012475	0.016120	0.005847	-0.000812
CM014754.1	50273267	50285923	0.079928	0.070633	0.038164	0.012875
CM014754.1	50281244	50292106	0.032771	0.033123	0.015933	0.007698
CM014754.1	50286847	50300714	0.010375	0.008589	0.004656	0.003106
CM014754.1	50292136	50304745	0.075959	0.060288	0.035537	0.016037
CM014754.1	50300729	50314774	0.010472	0.015734	0.004728	-0.001579
CM014754.1	50304790	50321707	-0.024824	-0.023417	-0.009143	-0.009007
CM014754.1	50315035	50327313	0.090370	0.065643	0.035499	0.021269
CM014754.1	50321738	50334515	0.082520	0.069978	0.035905	0.022732
CM014754.1	50327346	50340851	-0.039980	-0.055307	-0.020957	-0.017249
CM014754.1	50334560	50351131	-0.018697	-0.024580	-0.009439	-0.005531
CM014754.1	50341216	50358661	-0.017900	-0.018237	-0.006743	-0.006659
CM014754.1	50351153	50389804	-0.126000	-0.166052	-0.049438	-0.029518
CM014754.1	50361758	50401718	-0.044841	-0.045932	-0.015875	-0.005043
CM014754.1	50390042	50405886	0.011820	0.012061	0.004725	0.006935
CM014754.1	50402035	50411468	0.038819	0.061227	0.025484	0.009988
CM014754.1	50406473	50416581	-0.050450	-0.310417	-0.031750	-0.004476
CM014754.1	50411758	50425038	-0.027467	-0.036700	-0.012951	0.001850
CM014754.1	50416633	50431327	0.043796	0.031914	0.023169	0.018055
CM014754.1	50425313	50439147	-0.109107	-0.095070	-0.051562	-0.022635
CM014754.1	50431359	50445555	-0.141896	-0.171268	-0.061787	-0.046608
CM014754.1	50439262	50452232	-0.094607	-0.216970	-0.049837	-0.044889
CM014754.1	50445647	50457593	-0.134952	-0.335510	-0.072544	-0.056004
CM014754.1	50452256	50462631	-0.042478	-0.071143	-0.022528	-0.021741
CM014754.1	50457638	50470034	0.058734	0.069398	0.023027	0.016042
CM014754.1	50462724	50472867	-0.049688	-0.102587	-0.016646	-0.007252
CM014754.1	50470091	50480336	-0.157070	-0.272618	-0.046010	-0.022361
CM014754.1	50473072	50487911	-0.031202	-0.021855	-0.008178	-0.003228
CM014754.1	50480348	50497409	-0.041028	-0.034925	-0.016280	0.000261
CM014754.1	50487954	50507638	-0.131997	-0.166150	-0.072213	-0.033023
CM014754.1	50497664	50514404	-0.103727	-0.131223	-0.052518	-0.039309
CM014754.1	50508037	50518562	-0.054591	-0.101469	-0.022305	-0.017689
CM014754.1	50514475	50526127	0.045475	0.106834	0.013740	0.003855
CM014754.1	50518606	50532109	0.139675	0.180810	0.053199	0.021933
CM014754.1	50526146	50537138	0.181086	0.177689	0.095553	0.045571
CM014754.1	50532184	50543708	-0.061577	-0.092772	-0.037899	-0.010916
CM014754.1	50537150	50550240	-0.209203	-3.082162	-0.083871	-0.039834
CM014754.1	50543853	50557451	0.005058	0.021983	0.001941	0.005436
CM014754.1	50550351	50565727	0.026423	0.054351	0.015561	0.008477
CM014754.1	50557553	50569271	-0.049329	-0.085589	-0.029367	-0.012942
CM014754.1	50565742	50576148	-0.037193	-0.052563	-0.019593	-0.001212
CM014754.1	50569530	50583479	-0.058324	-0.100364	-0.026710	-0.010687
CM014754.1	50576227	50588768	-0.014535	-0.027178	-0.007669	-0.008385
CM014754.1	50583877	50595739	0.023436	0.041528	0.015705	0.005209
CM014754.1	50588852	50600573	-0.054813	-0.184835	-0.035544	-0.016419
CM014754.1	50595846	50605309	-0.031516	-0.078045	-0.017941	-0.003249
CM014754.1	50600872	50615034	0.051679	0.050586	0.026087	0.014174
CM014754.1	50605566	50620825	0.056697	0.054525	0.032332	0.011290
CM014754.1	50615069	50627519	0.131240	0.101480	0.055197	0.027057
CM014754.1	50620860	50637272	0.007663	0.005339	0.002773	0.003887
CM014754.1	50627593	50644699	-0.123498	-0.101679	-0.046216	-0.024402
CM014754.1	50637314	50657835	-0.022745	-0.024823	-0.010920	-0.003846
CM014754.1	50644743	50681925	-0.026897	-0.059077	-0.013578	0.001334
CM014754.1	50657886	50690746	-0.055241	-0.169589	-0.023698	-0.005897
CM014754.1	50682386	50699897	-0.042088	-0.168311	-0.015209	-0.004686
CM014754.1	50691048	50709908	0.007860	0.020254	0.002688	0.002621
CM014754.1	50699970	50717265	0.066538	0.085924	0.020312	0.014793
CM014754.1	50709958	50723337	0.074256	0.095675	0.019217	0.013241
CM014754.1	50717511	50728104	0.150777	0.116962	0.054075	0.027767
CM014754.1	50723418	50733541	0.029406	0.030660	0.010211	0.004391
CM014754.1	50728195	50739606	-0.183077	1.388810	-0.064784	-0.027599
CM014754.1	50733733	50802614	-0.124038	-0.307022	-0.060276	-0.027469
CM014754.1	50739738	50810786	-0.041869	-0.054816	-0.021558	-0.009655
CM014754.1	50802773	50832491	-0.109820	-0.121804	-0.048888	-0.027222
CM014754.1	50810803	50845984	-0.123024	-0.154951	-0.045741	-0.027462
CM014754.1	50832670	50849515	-0.081155	-0.457482	-0.042965	-0.015324
CM014754.1	50846007	50867582	-0.020492	-0.079587	-0.012855	-0.010048
CM014754.1	50849529	50882225	0.016082	0.032348	0.008487	-0.003748
CM014754.1	50869517	50890875	-0.109714	-0.211116	-0.053867	-0.038074
CM014754.1	50882327	50896680	-0.069193	-0.067347	-0.032835	-0.023382
CM014754.1	50890966	50904695	-0.075286	-0.056710	-0.033420	-0.020332
CM014754.1	50896712	50909774	-0.142774	-0.111024	-0.058800	-0.032847
CM014754.1	50904729	50914706	-0.079521	-0.095676	-0.042951	-0.028114
CM014754.1	50909800	50919568	0.094648	0.136634	0.058685	0.039446
CM014754.1	50915039	50926615	0.141800	0.129370	0.073875	0.031103
CM014754.1	50919570	50934969	0.034022	0.046085	0.013386	0.004124
CM014754.1	50926690	50940618	0.033959	0.048241	0.013951	0.006487
CM014754.1	50935058	50949321	0.003979	0.004377	0.001667	-0.001584
CM014754.1	50940649	50959622	-0.134245	-0.190087	-0.061796	-0.040876
CM014754.1	50949417	50968338	-0.209336	-0.245802	-0.093542	-0.043926
CM014754.1	50959638	50975620	-0.137128	-0.165598	-0.054786	-0.021214
CM014754.1	50968379	50980834	0.005872	0.011093	0.001811	0.002499
CM014754.1	50975802	50985681	0.047860	0.097390	0.016620	0.017708
CM014754.1	50980903	50993343	0.064621	0.091696	0.035608	0.028487
CM014754.1	50985779	51000121	0.098071	0.135779	0.062814	0.033061
CM014754.1	50993403	51004448	0.171472	0.263880	0.109035	0.042933
CM014754.1	51000175	51015467	0.029597	0.046511	0.010720	0.003518
CM014754.1	51004460	51022032	-0.155356	-0.265566	-0.040026	-0.021434
CM014754.1	51015577	51027134	0.067264	0.110612	0.021142	0.024281
CM014754.1	51022092	51035530	0.119428	0.164091	0.045991	0.025685
CM014754.1	51027154	51040268	0.031047	0.076146	0.012678	0.003733
CM014754.1	51035575	51048150	-0.029559	76.882160	-0.011426	0.000485
CM014754.1	51040410	51054106	-0.028579	-0.092619	-0.010666	-0.000428
CM014754.1	51048163	51058548	-0.059715	-0.160113	-0.023972	-0.006911
CM014754.1	51055048	51064296	-0.076690	-0.146637	-0.029514	-0.016540
CM014754.1	51058633	51070722	0.135531	0.204577	0.053246	0.041336
CM014754.1	51064546	51075514	0.130444	0.235515	0.058056	0.044265
CM014754.1	51070994	51084674	0.075354	0.139353	0.033165	0.025967
CM014754.1	51075555	51091551	0.177828	0.285090	0.086791	0.055314
CM014754.1	51084723	51102757	0.143910	0.196340	0.087742	0.053187
CM014754.1	51091640	51115426	-0.047453	-0.054986	-0.023413	-0.015932
CM014754.1	51103382	51146718	-0.129649	-0.143088	-0.059409	-0.046906
CM014754.1	51115440	51154776	-0.157403	-0.188104	-0.066018	-0.054005
CM014754.1	51146790	51162767	-0.200622	-0.258196	-0.079178	-0.056204
CM014754.1	51154861	51165797	-0.037488	-0.076409	-0.020238	-0.018807
CM014754.1	51162842	51171241	-0.078905	-1.909945	-0.037898	-0.026992
CM014754.1	51165807	51179746	-0.233536	-15.192681	-0.131479	-0.079901
CM014754.1	51171370	51185766	-0.208977	5.808782	-0.107288	-0.045388
CM014754.1	51179989	51191519	0.110668	0.355670	0.041452	0.025286
CM014754.1	51185778	51197215	0.134451	0.178824	0.058882	0.022150
CM014754.1	51191626	51202489	-0.180561	-0.289334	-0.076347	-0.042936
CM014754.1	51197239	51211961	-0.147960	-0.138210	-0.056273	-0.064466
CM014754.1	51202526	51218398	-0.023102	-0.023000	-0.008871	-0.017758
CM014754.1	51211991	51222580	0.150000	0.217549	0.068331	0.055777
CM014754.1	51218439	51229961	0.169474	0.322449	0.070170	0.045769
CM014754.1	51222594	51237166	-0.068717	-0.112265	-0.023030	-0.014333
CM014754.1	51230300	51242123	-0.106397	-0.103926	-0.042205	-0.024882
CM014754.1	51237197	51247843	-0.139084	-0.255438	-0.077200	-0.049188
CM014754.1	51242186	51258501	-0.123323	-0.243146	-0.050024	-0.041267
CM014754.1	51248511	51262049	-0.121829	-0.300433	-0.042133	-0.029579
CM014754.1	51258550	51266222	-0.072517	-0.299385	-0.035418	-0.018900
CM014754.1	51262121	51271763	0.158878	0.189212	0.077933	0.043144
CM014754.1	51266236	51276431	0.146277	0.173383	0.069114	0.041166
CM014754.1	51271774	51281868	0.142909	0.279325	0.071851	0.032230
CM014754.1	51276462	51289864	0.076860	0.124956	0.029907	0.015557
CM014754.1	51282151	51299675	-0.146330	-0.214293	-0.045452	-0.022052
CM014754.1	51289910	51308111	-0.036420	-0.046905	-0.011121	-0.000806
CM014754.1	51299698	51315950	0.137868	0.144296	0.044059	0.058639
CM014754.1	51308422	51323958	0.108056	0.094035	0.039158	0.043465
CM014754.1	51316042	51344013	0.026708	0.025840	0.007958	0.005033
CM014754.1	51325324	51351260	-0.057956	-0.115325	-0.016716	-0.012123
CM014754.1	51344138	51357659	0.037858	0.087804	0.016308	0.018999
CM014754.1	51351320	51365091	0.099203	0.093887	0.033945	0.030700
CM014754.1	51357909	51376288	0.021091	0.015371	0.005363	0.006331
CM014754.1	51365219	51383065	0.008866	0.013153	0.003814	0.000233
CM014754.1	51376316	51388640	-0.009260	-0.016798	-0.005630	-0.006784
CM014754.1	51383152	51395828	-0.031604	-0.056340	-0.019906	-0.009949
CM014754.1	51389365	51403983	0.070447	0.066749	0.031455	0.017359
CM014754.1	51395875	51410678	0.082589	0.071018	0.028834	0.022707
CM014754.1	51404180	51416902	0.107759	0.150503	0.035306	0.029629
CM014754.1	51410815	51425078	0.420990	0.260571	0.133149	0.149502
CM014754.1	51416913	51433435	0.278289	0.170979	0.087994	0.087805
CM014754.1	51425294	51440042	0.083980	0.087428	0.033093	0.017852
CM014754.1	51433495	51449597	0.228102	0.230827	0.114117	0.069948
CM014754.1	51440145	51458566	0.087418	0.093979	0.037131	0.021968
CM014754.1	51449609	51464485	0.091490	0.092224	0.051972	0.032866
CM014754.1	51459013	51469070	0.121871	0.154679	0.096950	0.050317
CM014754.1	51464491	51475536	-0.036544	-0.059373	-0.024160	-0.013750
CM014754.1	51469088	51484699	-0.178198	-0.289997	-0.093864	-0.057714
CM014754.1	51475799	51490825	-0.040370	-0.052675	-0.023917	-0.018799
CM014754.1	51484758	51496152	0.065333	0.072440	0.038748	0.022138
CM014754.1	51490863	51501256	0.052411	0.058201	0.028666	0.012844
CM014754.1	51496194	51508480	0.071818	0.079012	0.040017	0.015521
CM014754.1	51501334	51515060	0.044469	0.056826	0.028065	0.007092
CM014754.1	51508524	51519809	0.114432	0.150305	0.051597	0.024696
CM014754.1	51515216	51527349	0.090116	0.173610	0.027413	0.019272
CM014754.1	51519852	51532658	-0.098792	-0.188210	-0.037173	-0.032418
CM014754.1	51527502	51538518	-0.003859	-0.005497	-0.001916	-0.006952
CM014754.1	51532697	51545605	0.112148	0.141864	0.058419	0.038464
CM014754.1	51538567	51552449	0.120091	0.111876	0.057074	0.041394
CM014754.1	51545761	51557987	0.127439	0.135908	0.061270	0.042406
CM014754.1	51552635	51564549	0.121946	0.129691	0.063503	0.029170
CM014754.1	51558126	51571340	-0.046406	-0.042643	-0.020460	-0.009727
CM014754.1	51564580	51577918	-0.286669	-0.653044	-0.119817	-0.073611
CM014754.1	51571420	51584460	-0.159370	-0.385541	-0.061535	-0.033597
CM014754.1	51577932	51591584	-0.260595	-0.840049	-0.116076	-0.077524
CM014754.1	51584487	51596808	-0.354276	3.449917	-0.144269	-0.106055
CM014754.1	51591597	51602243	-0.033356	-0.070232	-0.009915	-0.002328
CM014754.1	51596913	51605853	0.052672	0.091777	0.025377	0.019830
CM014754.1	51602270	51612307	0.046781	0.122646	0.020850	0.019491
CM014754.1	51605863	51621130	0.009443	0.011628	0.003087	-0.000027
CM014754.1	51612318	51628653	-0.043231	-0.034813	-0.015042	-0.014805
CM014754.1	51621191	51636433	0.003330	0.002418	0.001252	0.003016
CM014754.1	51628697	51643491	0.030528	0.026576	0.014460	0.006031
CM014754.1	51636752	51647460	0.185332	0.159253	0.097827	0.044967
CM014754.1	51643501	51653180	0.143516	0.145006	0.071454	0.038458
CM014754.1	51647584	51659101	-0.006584	-0.012590	-0.002563	-0.000876
CM014754.1	51653199	51663321	0.023079	0.041866	0.007968	0.007269
CM014754.1	51659219	51668793	0.038936	0.050457	0.018190	0.005671
CM014754.1	51663368	51676010	0.029398	0.034817	0.014920	0.006582
CM014754.1	51668859	51679416	0.074930	0.094180	0.030123	0.017665
CM014754.1	51676051	51683097	0.005983	0.009080	0.002452	0.001050
CM014754.1	51679478	51689613	-0.093376	-0.161302	-0.055161	-0.032501
CM014754.1	51683154	51694493	0.097550	0.130555	0.062588	0.033549
CM014754.1	51689856	51701625	0.184680	0.194446	0.081020	0.048796
CM014754.1	51694528	51707873	-0.020235	-0.018925	-0.004436	-0.003383
CM014754.1	51701635	51714882	0.132641	0.112852	0.031802	0.023326
CM014754.1	51708061	51719892	0.198836	0.194636	0.078857	0.053633
CM014754.1	51714899	51724437	0.070720	0.090186	0.044800	0.020970
CM014754.1	51719968	51729892	-0.057615	-0.088526	-0.037438	-0.018083
CM014754.1	51724494	51735969	-0.080374	-0.114307	-0.039106	-0.019515
CM014754.1	51730048	51742659	0.000393	0.000441	0.000207	0.003905
CM014754.1	51736063	51748335	0.052655	0.077482	0.017583	0.009305
CM014754.1	51742895	51757817	-0.004808	-0.004166	-0.000948	-0.002672
CM014754.1	51748385	51766956	-0.071076	-0.061486	-0.015645	-0.024763
CM014754.1	51757973	51774173	-0.168517	-0.470962	-0.048459	-0.045396
CM014754.1	51766972	51780503	-0.076996	-0.251632	-0.021240	-0.012137
CM014754.1	51774235	51787198	-0.026793	-0.047324	-0.007012	0.003989
CM014754.1	51780686	51794428	0.005386	0.014754	0.001568	0.009396
CM014754.1	51787225	51797334	0.091365	0.285903	0.045490	0.030756
CM014754.1	51794460	51800701	-0.055556	-0.597682	-0.045910	-0.012907
CM014754.1	51797360	51803643	-0.153439	0.426848	-0.074607	-0.032893
CM014754.1	51800761	51806861	-0.109007	0.758798	-0.056997	-0.026395
CM014754.1	51803741	51818480	-0.069797	1.048508	-0.026354	-0.010698
CM014754.1	51806903	51823591	-0.074512	-1.687658	-0.023294	-0.011640
CM014754.1	51818491	51827010	-0.065740	-0.107868	-0.030547	-0.011303
CM014754.1	51823810	51834134	-0.026926	-0.040776	-0.013985	-0.000435
CM014754.1	51827240	51839620	-0.021536	-0.042620	-0.012664	-0.005536
CM014754.1	51834144	51845607	-0.080332	-0.197921	-0.048659	-0.027328
CM014754.1	51839667	51854576	-0.021207	-0.036211	-0.012417	-0.009674
CM014754.1	51845715	51858918	0.056692	0.061699	0.032660	0.002321
CM014754.1	51854640	51864508	-0.012946	-0.017298	-0.008920	-0.005877
CM014754.1	51859001	51868892	0.074955	0.137230	0.068579	0.023089
CM014754.1	51864583	51874590	0.056809	0.152418	0.057023	0.020190
CM014754.1	51869100	51880674	-0.015985	-0.066703	-0.016269	-0.008536
CM014754.1	51874621	51887435	-0.052854	-0.191367	-0.047682	-0.015665
CM014754.1	51880851	51894953	-0.047247	-0.089445	-0.028938	-0.011931
CM014754.1	51887747	51900038	-0.250340	-1.559517	-0.129212	-0.046790
CM014754.1	51894999	51904534	-0.245083	-6.521185	-0.146885	-0.052025
CM014754.1	51900066	51909663	0.119999	0.160743	0.082557	0.038609
CM014754.1	51905530	51921279	0.019554	0.032293	0.012259	0.001437
CM014754.1	51909718	51928928	-0.188241	-0.379648	-0.089690	-0.052304
CM014754.1	51921541	51935503	0.048139	0.066783	0.026224	0.004518
CM014754.1	51928995	51942009	0.102754	0.247810	0.048712	0.018402
CM014754.1	51935514	51950911	0.128612	0.185970	0.043579	0.017945
CM014754.1	51942400	51956856	0.070629	0.139983	0.033516	0.013878
CM014754.1	51950960	51965382	0.079695	0.134801	0.043223	0.018667
CM014754.1	51956917	51973097	0.086818	0.088343	0.043699	0.018337
CM014754.1	51965534	51979543	0.003577	0.003992	0.001863	-0.003909
CM014754.1	51973176	51981972	0.231993	0.238897	0.137006	0.043451
CM014754.1	51979584	51993018	0.235016	0.220167	0.121264	0.053790
CM014754.1	51981988	51999085	0.089780	0.104477	0.036801	0.027152
CM014754.1	51993020	52011511	0.069366	0.087255	0.025319	0.020200
CM014754.1	51999149	52061520	0.019407	0.027343	0.008250	0.002442
CM014754.1	52011773	52069934	-0.054917	-0.119881	-0.022065	-0.008540
CM014754.1	52061539	52076646	0.052544	0.060268	0.016408	0.018163
CM014754.1	52070208	52082433	0.151719	0.221914	0.054456	0.041864
CM014754.1	52076711	52087657	0.141764	0.261192	0.071791	0.055670
CM014754.1	52082631	52092040	0.168251	0.261438	0.098091	0.048171
CM014754.1	52087692	52099178	0.103906	0.157981	0.050144	0.020635
CM014754.1	52092088	52106052	0.093064	0.149344	0.047226	0.020743
CM014754.1	52099324	52111555	0.138965	0.435603	0.075639	0.035903
CM014754.1	52106061	52115258	0.056326	0.160921	0.033567	0.016745
CM014754.1	52111635	52120169	-0.002574	-0.005298	-0.001485	-0.000110
CM014754.1	52115425	52124762	-0.013503	-0.024608	-0.006704	-0.000471
CM014754.1	52120186	52131873	-0.035575	-0.056241	-0.017400	-0.004099
CM014754.1	52124879	52143515	-0.010204	-0.008302	-0.004352	-0.000770
CM014754.1	52131907	52148859	-0.037238	-0.032107	-0.017540	-0.011084
CM014754.1	52143541	52157497	-0.039446	-0.147900	-0.013890	-0.011617
CM014754.1	52148897	52164784	-0.071515	4.313724	-0.023479	-0.012010
CM014754.1	52157617	52169528	-0.063031	-0.332638	-0.031000	-0.013613
CM014754.1	52164909	52173049	0.124120	0.213759	0.066327	0.046536
CM014754.1	52169817	52184512	0.132514	0.166615	0.064988	0.045775
CM014754.1	52173301	52191953	0.035150	0.042382	0.016325	0.013027
CM014754.1	52184601	52198913	0.099685	0.099302	0.045131	0.025828
CM014754.1	52192086	52212552	0.028525	0.033383	0.013135	0.011883
CM014754.1	52198948	52274208	-0.163016	-0.282506	-0.070370	-0.022438
CM014754.1	52219806	52280443	-0.266104	-17.547507	-0.118708	-0.049175
CM014754.1	52274235	52287917	-0.218026	-5.526426	-0.114418	-0.060687
CM014754.1	52280456	52293248	-0.159877	-0.370157	-0.086043	-0.042342
CM014754.1	52287935	52298736	-0.229912	-0.509807	-0.118515	-0.094586
CM014754.1	52293298	52304992	-0.308535	-0.625362	-0.145934	-0.079974
CM014754.1	52298795	52311011	-0.128853	-0.177681	-0.055605	-0.020160
CM014754.1	52305065	52314610	-0.053658	-0.066462	-0.026513	-0.013971
CM014754.1	52311022	52318566	0.029362	0.039904	0.017451	0.002476
CM014754.1	52314632	52327214	0.054588	0.098158	0.028538	0.012011
CM014754.1	52318777	52334245	0.006843	0.009971	0.003483	0.006591
CM014754.1	52327230	52340308	0.009988	0.015803	0.005751	0.009519
CM014754.1	52334447	52355779	-0.005401	-0.013278	-0.003586	0.003518
CM014754.1	52340344	52362881	-0.026762	-0.053872	-0.018127	-0.003473
CM014754.1	52355821	52373027	-0.007641	-0.012223	-0.003672	-0.000230
CM014754.1	52363699	52382203	0.015768	0.148847	0.005633	0.004879
CM014754.1	52373065	52388232	-0.267060	-9.972575	-0.115548	-0.064503
CM014754.1	52382293	52393016	-0.277841	-0.923099	-0.132517	-0.083834
CM014754.1	52388259	52398198	-0.002618	-0.003555	-0.000830	-0.001588
CM014754.1	52393057	52409560	0.007785	0.013612	0.002405	0.005962
CM014754.1	52398237	52419464	-0.146292	-1.271015	-0.042263	-0.021236
CM014754.1	52409780	52425617	-0.042335	-0.065988	-0.015817	-0.008949
CM014754.1	52419477	52431045	-0.025475	-0.057655	-0.018681	-0.006134
CM014754.1	52426037	52437547	0.024672	0.038526	0.012308	0.005320
CM014754.1	52431081	52441932	0.123363	0.139239	0.052462	0.026432
CM014754.1	52437631	52452039	0.024712	0.045261	0.011418	0.015889
